customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
3993,Christian Solis,laurensantiago@example.com,Germany,2024-08-08,Premium,8942.0
7377,Jamie Martin,kristenharrison@example.com,United States,2023-06-29,Standard,10313.65
6150,Yvonne Rodriguez,ramoskimberly@example.org,Brazil,2022-07-20,Standard,24789.85
4909,Chad Rivera,zjohnston@example.com,United States,2020-03-05,Premium,31463.6
5027,Donald Coleman,kevinfrederick@example.org,Italy,2021-06-12,Basic,37.89
8261,Michelle Fowler,lisa77@example.net,Germany,2026-03-25,Premium,11024.36
4732,Amy Roberts,barrettchristopher@example.org,France,2025-08-02,Premium,38854.17
7549,Julie Gillespie,qbradley@example.com,United Kingdom,2022-01-15,Premium,9369.62
8135,Mark Jackson,gravesscott@example.org,Brazil,2020-02-07,Premium,43975.39
1607,Daniel Campbell,jessicawilson@example.com,South Korea,2024-03-05,Standard,1020.8
4774,Kayla Burke,frenchjennifer@example.com,Italy,2023-04-11,Standard,49370.84
8110,Ernest Kennedy,vwebb@example.com,Italy,2023-08-20,Basic,11613.78
6952,Steven Oconnor,heather40@example.com,Brazil,2024-10-13,Premium,12548.43
6005,Robert Chapman,nbarron@example.net,United States,2022-07-16,Standard,11280.14
7729,Debbie Sherman,rileyrick@example.org,Brazil,2023-05-18,Basic,40325.5
3542,Rebecca Clark,christinacowan@example.com,Italy,2024-01-30,Standard,31502.8
389,Robert Richardson,qsandoval@example.net,Canada,2026-05-07,Premium,29608.74
1795,Christopher Nelson,jacob62@example.org,Norway,2022-04-08,Basic,40949.09
8732,Paul Duarte,brownroy@example.com,South Korea,2023-04-17,Standard,2317.96
4920,Gary Taylor,christopher45@example.org,Germany,2024-12-03,Premium,24206.04
5538,Vincent Hays,smithrobert@example.net,South Korea,2022-01-06,Premium,2507.93
3873,Margaret Stevenson,davidcandice@example.com,Spain,2022-09-05,Basic,30616.78
8869,Brian Barron,joseph38@example.org,Sweden,2023-06-14,Basic,34628.72
2255,Michael Neal,kellytasha@example.com,Canada,2020-04-28,Premium,27933.58
3413,Elizabeth Owens,ypatterson@example.net,France,2022-01-31,Standard,20724.87
5460,Stacey Thomas,alexandracastaneda@example.com,Argentina,2024-10-01,Standard,38898.77
4956,Monica Frost,christina93@example.org,Australia,2025-02-13,Premium,12064.62
7397,Amber Ray,erica37@example.org,Singapore,2021-07-05,Standard,15810.09
5415,David Potter,andrew74@example.com,Sweden,2020-03-29,Premium,14284.42
7400,Catherine Perkins,tammy57@example.com,Brazil,2021-10-25,Premium,33150.91
7415,Valerie Patterson,michelle82@example.net,United States,2022-09-13,Standard,29876.58
9101,Sean Huerta,zbrown@example.org,Switzerland,2021-07-23,Basic,5562.86
4852,Steven Morales,elizabethsampson@example.net,Spain,2026-08-04,Standard,19902.21
2026,Jeffery Davis,robert75@example.net,Canada,2021-09-06,Standard,21001.97
2616,Courtney Foster,dramos@example.net,Australia,2022-01-05,Standard,43314.39
7389,Susan Howard,kimberly52@example.org,France,2026-04-03,Standard,12829.42
2927,Steven Hull,moralesandrew@example.net,Argentina,2025-07-03,Standard,30645.97
1122,Mr. Daniel Martin,anita85@example.org,Argentina,2022-07-22,Basic,45286.77
2911,Allen White,robinsonkatherine@example.com,Switzerland,2026-07-27,Standard,22042.92
8147,Brianna Bailey,johnsonsamantha@example.org,Canada,2023-11-13,Premium,1349.4
7384,Lisa Long,ndowns@example.net,Switzerland,2022-07-08,Basic,2080.82
3483,Destiny Powers,duartekelly@example.net,Argentina,2023-07-26,Premium,32303.86
796,Eric Barker,ballsteven@example.net,Argentina,2025-01-17,Basic,6829.58
1576,Donna Johnson,emartin@example.com,India,2025-06-08,Standard,32762.92
6177,Paul Gonzales,alexisclark@example.com,Switzerland,2020-06-28,Basic,4655.78
6267,Laura Fowler,ynelson@example.org,India,2022-11-05,Premium,8030.09
2459,Joseph Smith,bramos@example.net,Netherlands,2022-08-03,Premium,15335.7
3313,Jennifer Smith,gary91@example.com,Brazil,2021-12-19,Standard,200.51
1254,John Smith,leezachary@example.org,New Zealand,2020-07-10,Premium,18025.87
6835,Daniel Mercado,angel96@example.org,France,2023-01-23,Premium,109.06
8795,Amy Johnson,toddbriggs@example.net,Singapore,2024-10-08,Premium,3642.21
3838,Sherry Porter,youngjeffrey@example.org,India,2023-12-11,Standard,29630.03
4399,Lisa Fox,durhamrobin@example.com,New Zealand,2022-11-24,Basic,30493.16
3596,Joseph Garcia,susan50@example.com,Argentina,2023-08-22,Premium,44588.97
6622,Omar Weeks,mason67@example.net,Australia,2025-11-02,Premium,24523.81
8383,Jay Moss,millerandrew@example.net,Netherlands,2021-10-03,Basic,15503.39
2125,Angela Brown,fryematthew@example.org,Germany,2024-07-17,Standard,3917.93
3239,Tom Duncan,alivictoria@example.net,India,2022-01-20,Standard,28734.59
5404,Riley Knight,jenniferwilliams@example.org,Argentina,2021-08-27,Basic,42658.95
5999,Eric Murphy,joan88@example.net,Norway,2024-02-01,Basic,18613.58
5939,Jennifer Vargas,bbarrett@example.net,Japan,2020-07-28,Basic,7797.62
2046,John Johnson,youngsara@example.net,New Zealand,2020-07-31,Basic,49845.34
1579,Anthony Mooney,beverly98@example.org,Switzerland,2021-04-30,Premium,13898.37
15,Madison Poole,,France,2021-12-06,Premium,46267.54
2674,Joy Zimmerman,rachel84@example.com,Germany,2026-03-17,Standard,47615.8
7017,Lauren Hooper,andrewhernandez@example.org,Switzerland,2022-12-27,Premium,20009.38
8721,Jody Phillips,justincuevas@example.com,Netherlands,2020-08-16,Standard,44905.3
8850,Joseph Smith,benjaminperkins@example.net,Brazil,2023-11-01,Basic,42040.85
4813,Susan Figueroa,karen74@example.net,Brazil,2024-12-01,Standard,5271.49
1085,Jerry Jensen,vanessa88@example.com,Spain,2020-11-09,Standard,31463.58
4984,Laura Bailey,mwright@example.org,Switzerland,2023-04-06,Premium,5135.27
7156,Robert Jones,ortegacatherine@example.org,Norway,2021-04-11,Premium,11531.21
2885,Ryan Myers,phillipadams@example.org,Germany,2020-04-20,Basic,38263.92
334,Emma Reed,elizabeth43@example.net,Sweden,2022-04-22,Basic,46820.05
7205,Mary Morgan,pattersonstacey@example.org,Italy,2021-09-18,Basic,27296.92
4368,Erin Ortega,marthaluna@example.net,United States,2026-05-09,Standard,15410.07
3080,Ashley Bradford,danarusso@example.org,Brazil,2021-08-25,Basic,43381.27
7204,Tammy Long,seanharvey@example.org,South Korea,2023-04-02,Standard,48238.79
9910,Andrew Lang,berryrebecca@example.net,Mexico,2020-10-12,Standard,42714.11
8865,Amanda Gould,jking@example.org,India,2023-03-12,Standard,46832.65
264,Christopher Guerra,tcruz@example.org,Netherlands,2024-04-22,Basic,31183.19
4338,Jason Williams,kristine53@example.org,Sweden,2025-09-24,Premium,12979.83
8896,David Hahn,ctaylor@example.com,Canada,2021-02-24,Premium,29802.84
8448,Jennifer Rasmussen,grahamrobert@example.com,Argentina,2022-08-23,Standard,40340.95
5904,Franklin Harris,hinestimothy@example.org,Brazil,2020-10-05,Standard,27011.41
1499,Julia Reeves,olsonjoseph@example.com,Sweden,2023-02-07,Standard,46296.17
4191,Melissa Henry,emichael@example.org,New Zealand,2020-02-14,Standard,40270.66
7486,David Oconnell,sheila51@example.net,Germany,2026-04-11,Basic,22144.96
9644,Crystal Frazier,xwoodard@example.org,Italy,2026-07-24,Basic,26281.63
8311,Joshua Nelson,jessicamorales@example.org,France,2021-06-14,Standard,42840.41
7591,Matthew Henderson,garciabrenda@example.net,Spain,2025-05-27,Basic,46190.03
501,Zachary Mendoza,stephanienavarro@example.org,Japan,2022-08-22,Basic,31717.59
9156,Brian Bishop,tgibson@example.net,Spain,2020-04-16,Standard,29076.17
9415,Amber Davis,marymcconnell@example.net,United Kingdom,2023-11-06,Basic,33896.17
3096,Elizabeth Wilson,alexis80@example.net,Mexico,2021-11-01,Premium,17814.21
4632,James Williams,dgarcia@example.com,South Korea,2023-12-26,Standard,30692.87
368,Sean Moore,jennifer35@example.com,Switzerland,2024-08-08,Standard,2155.5
4059,Erin Summers,usanchez@example.org,Canada,2020-02-06,Premium,2138.52
8175,Rebecca Hubbard,valeriemurray@example.org,New Zealand,2020-09-15,Premium,43426.39
4631,Donna Howell,nrandall@example.net,Canada,2022-06-10,Premium,36279.3
6071,Amanda Anderson,tabitha67@example.org,Argentina,2020-05-04,Premium,15670.0
2665,Timothy Gordon,bellandrea@example.net,Germany,2022-01-19,Basic,12897.9
1027,Sheila Greer,mcdanielruben@example.net,United States,2021-05-20,Standard,28994.34
5909,Alison Adams,jessicaharris@example.net,France,2023-04-21,Standard,26009.73
5051,Thomas Sparks,meganpalmer@example.com,New Zealand,2020-02-15,Basic,27665.64
6329,Andrew Holder,laurendavis@example.com,New Zealand,2026-08-02,Standard,24772.4
9734,Victor Moore,fisherlawrence@example.org,Brazil,2022-03-24,Standard,14123.73
1692,Michael Brown,cantubenjamin@example.com,Norway,2025-11-12,Basic,10678.7
674,Joseph Smith,ebrewer@example.com,India,2024-12-04,Standard,1189.81
5573,Samantha Gillespie,millerjoy@example.net,United States,2023-01-16,Premium,38409.92
5767,Amber Fernandez,davisrichard@example.net,Italy,2024-10-19,Basic,31449.41
5157,Christopher Knox,stephanierivera@example.net,India,2023-05-23,Basic,7748.15
734,Kelly Haynes,sarahjohnson@example.com,France,2022-07-12,Standard,30339.14
3527,Rebecca Kaufman DDS,wward@example.com,Germany,2021-12-12,Premium,16325.68
569,George Ochoa,emclean@example.org,Singapore,2023-07-07,Standard,19244.14
9188,Todd Melendez,gtorres@example.org,Mexico,2021-04-17,Premium,35378.98
2923,Caleb Jackson,shawjill@example.org,Australia,2020-11-23,Basic,45072.03
7912,Jordan Jones,kwilliams@example.com,Brazil,2023-09-16,Premium,34800.29
1559,Angela May MD,floresalex@example.org,France,2025-12-12,Basic,20774.74
102,Matthew Moore,mkane@example.org,Netherlands,2027-06-02,Basic,27085.48
3008,Kathryn Jennings,fryjason@example.org,Mexico,2025-07-03,Premium,12701.68
7202,Samuel Wolfe,zachary70@example.com,Norway,2021-09-29,Premium,5805.03
304,Judith Carter,chamberstiffany@example.com,United States,2023-06-25,Standard,14398.65
77,Isaiah Avila,user026@,Netherlands,2024-09-18,Premium,35629.51
6755,Richard Franklin,vickie83@example.com,Canada,2020-10-10,Basic,47248.98
8630,Kyle Kaiser,sheltonmichael@example.net,Japan,2021-06-19,Standard,10615.62
1209,John Austin,jordanbrian@example.org,South Korea,2020-10-08,Standard,38662.44
7743,Mary Myers,cheryl84@example.net,France,2024-08-14,Premium,22947.92
8215,Russell Foster,carrollalexis@example.org,Sweden,2020-09-14,Premium,35939.42
8945,Kelli Williamson,kevingraham@example.com,France,2025-07-08,Standard,13395.06
8414,Darren Thompson,tmorton@example.net,Italy,2026-04-05,Basic,4338.94
1776,Angelica Clark,phillipsemily@example.net,Germany,2026-04-09,Basic,20075.74
3474,Sonia Reyes,davisnicholas@example.com,Sweden,2026-03-22,Standard,43455.06
484,Connie Turner,brett93@example.org,Sweden,2021-09-13,Premium,37263.77
2190,David Bird,sarapacheco@example.net,Germany,2020-09-15,Premium,49809.75
347,Amy Martinez,andersonjason@example.net,South Korea,2023-01-23,Basic,15663.21
5482,Brendan Palmer,juanwright@example.org,Italy,2022-08-15,Basic,20153.86
8362,Tyler Porter,christopher93@example.org,Argentina,2021-09-14,Standard,16068.14
1473,Curtis Campbell,andrewpierce@example.net,Switzerland,2022-08-14,Basic,7115.26
5101,Maurice Johnson,evansgary@example.org,Switzerland,2021-12-07,Standard,45269.36
6766,Melvin Weeks,xjohnson@example.net,Germany,2023-03-12,Basic,24.64
8707,Robin Brock,garzapaige@example.net,France,2025-11-28,Premium,40809.62
4930,Kevin Carney,morrisblake@example.com,Spain,2020-01-16,Premium,24652.63
6330,Pamela Arnold,david88@example.org,Japan,2022-02-27,Premium,10496.97
2610,Luke Freeman,jeremy35@example.org,Netherlands,2026-03-08,Premium,28938.99
4,Pamela Jackson,,Germany,2021-10-15,Premium,33772.55
2214,Melissa Patel MD,kristen72@example.com,Sweden,2021-04-20,Premium,9377.6
4828,Jared Chan,greendavid@example.org,India,2023-10-27,Basic,36962.27
857,Douglas Vasquez,ppetty@example.net,Argentina,2026-06-24,Basic,42102.62
6978,Dr. George Hernandez,belldanielle@example.org,Brazil,2022-05-17,Basic,3189.7
5886,Tricia Bailey,braunjulie@example.net,Singapore,2024-11-10,Basic,11695.38
625,Bradley Johnson DDS,boydkeith@example.net,South Korea,2020-06-17,Premium,21066.83
291,Jose Allen,amendoza@example.net,Canada,2020-09-04,Basic,22726.28
2019,Glenn Ford,hendersonmelanie@example.net,Spain,2023-01-01,Standard,34107.84
669,Virginia Henderson,udorsey@example.net,Italy,2026-03-14,Basic,2363.16
8922,Rebekah Ferguson,aburke@example.org,United States,2024-01-26,Basic,48968.35
8265,Sandra Baker,karen18@example.org,Mexico,2025-10-21,Basic,3695.19
9697,Lisa Greene,lopezsamuel@example.org,Brazil,2024-12-11,Standard,48244.17
1632,Karen Bradley,ewest@example.org,India,2025-11-02,Premium,4006.61
5171,Lisa Ryan,mike22@example.com,Sweden,2021-01-26,Standard,12693.82
7206,Melissa Lyons,hbenson@example.org,Sweden,2023-09-13,Basic,15618.09
2523,Laura Gregory,dylanyoung@example.net,Japan,2023-09-05,Basic,36939.93
2216,Terri Williams,suzanneward@example.com,Brazil,2021-08-07,Premium,48519.76
6969,Marcus Patrick,brenda41@example.com,South Korea,2025-11-02,Basic,14083.74
6497,Leslie Fitzgerald,clarkcameron@example.org,Argentina,2021-01-28,Basic,38961.05
6214,David Mason,theresa07@example.com,Mexico,2024-05-09,Standard,8047.85
7033,Jennifer Warren,rollinswilliam@example.net,Singapore,2020-09-07,Standard,10460.86
7421,Nathan Brown,erinperez@example.com,Netherlands,2026-02-25,Standard,19578.13
1108,Jacob Williams,bryan25@example.net,Mexico,2023-02-25,Standard,32038.94
451,Shelley Miller,qvargas@example.net,India,2025-06-07,Basic,44343.19
6290,Charlotte Roy,benjamincopeland@example.com,Sweden,2023-08-05,Standard,22179.85
9967,Gina Summers,taylorelizabeth@example.org,Germany,2023-09-26,Premium,40723.83
136,Dawn Summers,ashley57@example.org,Mexico,2021-04-03,Premium,13064.67
1786,Kaitlyn Valdez,amberward@example.org,Spain,2022-02-28,Premium,3384.55
3405,Rebecca Davis,btapia@example.org,Netherlands,2026-05-24,Premium,36365.78
2907,Jacqueline Chen,qbarron@example.org,Singapore,2024-08-21,Basic,35277.09
8305,Holly Cochran,davidhanson@example.net,Singapore,2024-07-15,Basic,318.11
7493,Thomas Macdonald,nguyentiffany@example.net,Norway,2022-02-16,Premium,13622.23
6101,Nina Combs,michael64@example.com,Spain,2022-02-24,Standard,17540.9
4505,Anthony Jones,gfox@example.com,Norway,2020-03-31,Premium,27853.32
5054,Kimberly Black,paul56@example.net,Brazil,2025-08-27,Basic,7795.01
5206,Victor Yates,kelly16@example.net,Sweden,2022-04-17,Standard,27322.22
4081,Teresa Young,kflores@example.org,United States,2025-04-21,Basic,18493.39
6919,Kevin Oliver,garnerlaura@example.net,Singapore,2020-05-15,Basic,30397.98
6803,Stephanie Miller,james98@example.org,Canada,2025-03-08,Premium,7105.91
5207,Stanley Benson,frederick37@example.org,Spain,2024-07-03,Basic,29374.99
533,Adam Jackson,katherinebass@example.org,France,2023-05-12,Premium,48775.34
4831,Catherine Soto,phillipsluis@example.com,United States,2021-05-29,Standard,22333.52
4039,Regina Butler,susan48@example.com,France,2024-02-13,Basic,48939.5
4085,Christopher Carson,stephenconley@example.com,United States,2021-02-28,Basic,4002.35
3205,David Mitchell,woodheidi@example.com,New Zealand,2024-10-26,Basic,36112.56
7111,Bryce Francis,christianmckinney@example.com,India,2022-11-25,Standard,1402.84
331,Katherine Martinez,katherinecampbell@example.net,New Zealand,2025-05-13,Basic,39922.93
4958,Erika Thompson,pruittwilliam@example.org,Spain,2025-03-01,Basic,42596.64
3034,Joshua Cunningham,terricurtis@example.net,Australia,2026-03-04,Standard,13177.74
7685,Colleen Rivera,qmoran@example.com,France,2023-02-02,Basic,3435.7
1598,Amanda Hardin,justin59@example.org,Japan,2020-09-28,Premium,36763.95
9920,Jose Mendez,anthony18@example.net,Australia,2024-04-21,Standard,16857.96
3598,Christopher Miranda,waynetaylor@example.org,Canada,2024-11-29,Premium,49109.07
9039,John Moore,warnerhoward@example.org,Australia,2022-08-17,Premium,37871.32
8002,Rachel Soto,cynthia35@example.net,United States,2022-01-25,Premium,3866.25
591,Jorge Stone,john31@example.net,Singapore,2026-06-27,Premium,28420.2
648,Mark Beard,brian13@example.com,New Zealand,2023-07-02,Premium,42266.74
9103,James Gregory,gardneralexa@example.net,Norway,2022-12-08,Standard,37997.23
8016,Douglas Fuller,christopheralvarez@example.net,Mexico,2023-03-16,Premium,7510.5
3772,Teresa Li,bobby96@example.net,United Kingdom,2023-03-01,Premium,8100.06
9040,Amanda Brown,paulwilliams@example.net,United States,2021-03-23,Basic,32737.33
5083,Amanda Bishop,hibarra@example.net,France,2020-09-10,Standard,33283.85
7883,Andrew Abbott,jacksonkathryn@example.org,United Kingdom,2023-11-12,Basic,26211.77
9363,Eric Hunt,douglas63@example.net,Spain,2021-02-23,Basic,47961.38
4211,Charlene Gutierrez,thompsonlinda@example.net,France,2023-12-28,Premium,25908.63
8835,Nicole Patterson,browndenise@example.com,Singapore,2020-03-26,Basic,27474.42
8700,Shelby Gentry,russelldavid@example.com,Canada,2022-11-09,Basic,26944.87
1796,Thomas Kelly,kbrown@example.org,South Korea,2022-07-18,Premium,32071.7
2587,Sierra Cervantes,reevesheather@example.org,Brazil,2025-11-02,Basic,39696.68
8356,Eddie Velez,jessica29@example.net,Switzerland,2026-01-27,Basic,34945.65
2317,Robert Flowers,adam60@example.org,Brazil,2020-02-14,Premium,27452.79
4186,Jason Smith,denniswong@example.org,Sweden,2020-12-21,Basic,32619.56
8828,Madison Morales,colemankelly@example.org,Spain,2026-02-25,Premium,32862.14
7073,Deborah Cherry,becktracy@example.com,Australia,2022-03-10,Standard,16812.26
5235,Jillian Carrillo,xrice@example.net,South Korea,2022-09-10,Premium,3918.55
8744,Sherri Gray,gdavid@example.com,India,2023-08-21,Basic,13788.61
8671,Bobby Walker,changdaniel@example.com,Sweden,2025-10-30,Basic,16246.25
4769,Ryan Waters,brookesimmons@example.org,Canada,2020-03-24,Premium,14274.29
9973,Linda Ward,ymontgomery@example.net,Canada,2020-01-17,Basic,21887.35
7145,Dean Harrington,mullennathan@example.net,New Zealand,2025-10-08,Standard,30232.06
2914,Barbara Flores,janicedixon@example.net,United States,2022-08-17,Standard,22813.09
9872,Anita Smith,aprilperez@example.net,India,2025-07-23,Basic,49399.6
9894,Kara Lawrence,susan38@example.net,Japan,2024-11-01,Premium,21770.56
2076,Shawn Adams,eric94@example.org,Italy,2025-08-04,Basic,27488.61
4303,Timothy Chavez,ruthbass@example.com,Singapore,2022-10-08,Premium,40325.2
5823,Thomas Friedman,gmiller@example.net,Switzerland,2022-05-18,Standard,6869.12
2150,Sharon Mann,jwilliams@example.com,Argentina,2026-07-11,Standard,29200.41
145,Stephen Hoffman,johnsoncatherine@example.org,Argentina,2022-02-12,Premium,3770.96
4964,Michaela Sanchez,jacqueline12@example.net,United States,2025-03-27,Premium,17598.58
8160,Christina Davis,scottjanet@example.net,South Korea,2022-11-11,Premium,2513.69
9031,Christine Parker,michelleodom@example.com,India,2022-05-16,Basic,38961.56
4776,William Hughes,grayaaron@example.com,New Zealand,2024-02-17,Basic,32662.84
8934,Julie Mata,joshuamurillo@example.org,Italy,2025-11-10,Standard,21510.76
7750,Brenda Nicholson,baileylaurie@example.org,United States,2023-04-13,Premium,12106.95
